GP,Date,Location,Opponent,GF,GA,Result,OverTime,Unnamed: 8,S,PIM,PPG,PPO,SHG,CF,CA,CF%,FF,FA,FF%,FOW,FOL,FO%,oZS%,PDO,team,Home,Visitor,HG,AG
47,2023-01-21,,Tampa Bay Lightning,6,3,W,,,24,27,0,6,0,58,34,63.0,44,27,62.0,17,31,35.4,37.9,97.1,Calgary Flames,Calgary Flames,Tampa Bay Lightning,6,3
48,2023-01-23,,Columbus Blue Jackets,4,3,W,OT,,25,11,2,4,0,78,40,66.1,59,29,67.0,35,25,58.3,60.1,104.3,Calgary Flames,Calgary Flames,Columbus Blue Jackets,4,3
49,2023-01-26,,Chicago Blackhawks,1,5,L,,,29,6,0,1,0,64,45,58.7,48,39,55.2,23,27,46.0,40.0,84.6,Calgary Flames,Calgary Flames,Chicago Blackhawks,1,5
50,2023-01-27,@,Seattle Kraken,5,2,W,,,30,6,0,5,0,54,41,56.8,42,31,57.5,26,19,57.8,57.1,105.0,Calgary Flames,Seattle Kraken,Calgary Flames,2,5
51,2023-02-06,@,New York Rangers,4,5,L,OT,,33,21,1,3,0,50,50,50.0,35,37,48.6,28,18,60.9,44.6,96.5,Calgary Flames,New York Rangers,Calgary Flames,5,4
52,2023-02-09,@,Detroit Red Wings,1,2,L,,,17,6,1,5,0,52,23,69.3,40,16,71.4,17,15,53.1,70.0,89.2,Calgary Flames,Detroit Red Wings,Calgary Flames,2,1
53,2023-02-11,@,Buffalo Sabres,7,2,W,,,23,10,1,3,0,58,34,63.0,47,17,73.4,23,23,50.0,62.5,109.3,Calgary Flames,Buffalo Sabres,Calgary Flames,2,7
54,2023-02-13,@,Ottawa Senators,3,4,L,OT,,25,10,0,4,0,72,39,64.9,48,30,61.5,24,20,54.5,51.2,88.5,Calgary Flames,Ottawa Senators,Calgary Flames,4,3
55,2023-02-16,,Detroit Red Wings,2,5,L,,,24,4,2,4,0,71,30,70.3,50,24,67.6,22,23,48.9,81.5,87.8,Calgary Flames,Calgary Flames,Detroit Red Wings,2,5
56,2023-02-18,,New York Rangers,3,2,W,OT,,20,6,1,2,0,55,34,61.8,43,23,65.2,19,17,52.8,57.9,101.5,Calgary Flames,Calgary Flames,New York Rangers,3,2
57,2023-02-20,,Philadelphia Flyers,3,4,L,,,22,13,0,2,0,67,29,69.8,40,24,62.5,36,23,61.0,70.3,89.3,Calgary Flames,Calgary Flames,Philadelphia Flyers,3,4
58,2023-02-22,@,Arizona Coyotes,6,3,W,,,14,10,1,2,0,69,38,64.5,53,28,65.4,28,21,57.1,78.1,91.9,Calgary Flames,Arizona Coyotes,Calgary Flames,3,6
59,2023-02-23,@,Vegas Golden Knights,3,4,L,OT,,29,8,1,2,0,47,52,47.5,30,35,46.2,20,23,46.5,37.0,99.1,Calgary Flames,Vegas Golden Knights,Calgary Flames,4,3
60,2023-02-25,@,Colorado Avalanche,1,4,L,,,22,17,1,4,0,56,36,60.9,37,26,58.7,26,25,51.0,51.6,85.7,Calgary Flames,Colorado Avalanche,Calgary Flames,4,1
61,2023-02-28,,Boston Bruins,3,4,L,OT,,20,13,1,3,0,79,31,71.8,59,20,74.7,24,29,45.3,71.4,85.0,Calgary Flames,Calgary Flames,Boston Bruins,3,4
