GP,Date,Location,Opponent,GF,GA,Result,OverTime,Unnamed: 8,S,PIM,PPG,PPO,SHG,CF,CA,CF%,FF,FA,FF%,FOW,FOL,FO%,oZS%,PDO,team,Home,Visitor,HG,AG
63,2023-03-05,@,Carolina Hurricanes,0,6,L,,,38,16,4,5,0,30,37,44.8,21,30,41.2,24,23,51.1,41.9,91.7,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,6,0
64,2023-03-07,,Philadelphia Flyers,5,2,W,,,35,23,0,3,0,53,47,53.0,36,36,50.0,24,17,58.5,44.6,100.2,Tampa Bay Lightning,Tampa Bay Lightning,Philadelphia Flyers,5,2
65,2023-03-09,,Vegas Golden Knights,3,4,L,OT,,21,75,1,2,1,65,28,69.9,51,20,71.8,18,20,47.4,76.6,90.5,Tampa Bay Lightning,Tampa Bay Lightning,Vegas Golden Knights,3,4
66,2023-03-11,,Chicago Blackhawks,3,1,W,,,23,7,0,2,0,62,40,60.8,48,33,59.3,22,16,57.9,52.2,104.0,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,3,1
67,2023-03-12,,Winnipeg Jets,2,3,L,,,22,6,1,2,0,51,36,58.6,39,28,58.2,20,22,47.6,70.0,93.2,Tampa Bay Lightning,Tampa Bay Lightning,Winnipeg Jets,2,3
68,2023-03-14,@,New Jersey Devils,4,1,W,,,23,4,0,2,0,48,52,48.0,34,35,49.3,16,26,38.1,54.8,106.5,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,1,4
69,2023-03-16,@,New Jersey Devils,4,3,W,SO,,35,6,1,4,0,49,56,46.7,31,40,43.7,20,26,43.5,53.5,101.8,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,4
70,2023-03-18,,Montreal Canadiens,5,3,W,,,21,4,1,2,0,71,31,69.6,51,24,68.0,34,20,63.0,62.9,100.0,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,5,3
71,2023-03-19,,New Jersey Devils,2,5,L,,,39,8,0,1,0,49,62,44.1,36,46,43.9,15,27,35.7,50.0,96.0,Tampa Bay Lightning,Tampa Bay Lightning,New Jersey Devils,2,5
72,2023-03-21,@,Montreal Canadiens,2,3,L,,,20,6,0,2,0,52,36,59.1,35,29,54.7,21,19,52.5,75.8,87.0,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,3,2
73,2023-03-23,@,Ottawa Senators,2,7,L,,,35,10,2,3,0,49,45,52.1,31,39,44.3,23,20,53.5,69.2,86.1,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,7,2
74,2023-03-25,@,Boston Bruins,1,2,L,,,34,17,1,7,0,40,41,49.4,32,27,54.2,13,19,40.6,57.7,95.7,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,2,1
75,2023-03-28,@,Carolina Hurricanes,4,0,W,,,31,4,0,2,0,45,47,48.9,27,42,39.1,23,24,48.9,47.2,122.2,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,0,4
76,2023-03-30,,Washington Capitals,5,1,W,,,31,4,0,4,0,58,43,57.4,43,32,57.3,28,20,58.3,60.2,106.0,Tampa Bay Lightning,Tampa Bay Lightning,Washington Capitals,5,1
77,2023-04-01,,New York Islanders,5,0,W,,,38,16,0,3,0,48,55,46.6,38,43,46.9,21,17,55.3,52.7,114.8,Tampa Bay Lightning,Tampa Bay Lightning,New York Islanders,5,0
78,2023-04-05,@,New York Rangers,3,6,L,,,37,28,2,5,0,55,39,58.5,40,30,57.1,21,13,61.8,81.8,90.2,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,6,3
79,2023-04-06,@,New York Islanders,1,6,L,,,42,4,0,2,0,44,77,36.4,34,53,39.1,25,33,43.1,50.2,89.0,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,6,1
80,2023-04-08,@,Ottawa Senators,4,7,L,,,40,10,1,4,0,32,50,39.0,21,41,33.9,19,21,47.5,36.4,85.2,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,7,4
81,2023-04-11,,Toronto Maple Leafs,3,4,L,,,24,28,2,6,0,53,32,62.4,41,26,61.2,19,22,46.3,54.0,98.9,Tampa Bay Lightning,Tampa Bay Lightning,Toronto Maple Leafs,3,4
82,2023-04-13,,Detroit Red Wings,5,0,W,,,32,6,0,2,0,54,49,52.4,39,38,50.6,29,17,63.0,44.5,114.8,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,5,0
